"Illusion_Type","RT","Stimulus","Response","Correct_response","Trial_index","Prestimulus_duration","Correct","Illusion_Strength","Illusion_Difference","Block_number","Trial_number","Block_Accuracy","Block_RT_Mean","Block_RT_Mean_Corr","Block_IES","Fullscreen","Participant","Experiment_version","Datetime","Date","Time","Date_timezone","Window_width","Window_height","Window_resolution","Screen_width","Screen_height","Screen_resolution","Screen_colordepth","Screen_pixeldepth","Screen_touchscreen","Browser_name","Browser_codename","Browser_engine","Browser_version","Browser","System_platform","System_language","Duration_Consent","Age","Initials","Duration_InfoGeneral","PlayedBefore","Duration_InfoSession","Grand_Accuracy","Grand_RT_Mean","Grand_RT_Mean_Corr","Grand_IES"
"Ebbinghaus",827.319999996689,"stimuli/Ebbinghaus_str1.0_diff1.0.png","arrowleft","arrowleft",70,499,1,1,1,2,15,0.9375,817.408437498671,809.117666665892,863.058844443618,"Yes","20210312_135907_gg4ka","0.0.1","12/03/2021 13:59:07","20210312","135907",8,1920,937,"1920x937",1920,1080,"1920x1080",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",517.695000002277,"20121999","TS",10174.5999999985,"Yes",2142.25499999884,0.75,763.81374999869,777.275624998159,1036.36749999755
"Ebbinghaus",888.744999989285,"stimuli/Ebbinghaus_str-0.33_diff-1.0.png","arrowright","arrowright",72,277,1,-0.333333333333333,-1,2,16,0.9375,817.408437498671,809.117666665892,863.058844443618,"Yes","20210312_135907_gg4ka","0.0.1","12/03/2021 13:59:07","20210312","135907",8,1920,937,"1920x937",1920,1080,"1920x1080",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",517.695000002277,"20121999","TS",10174.5999999985,"Yes",2142.25499999884,0.75,763.81374999869,777.275624998159,1036.36749999755
"Mullerlyer",578.9700000023,"stimuli/MullerLyer_str50.0_diff0.3.png","arrowup","arrowup",77,2274,1,50,0.3,3,1,0.625,702.517812499536,695.943999997689,1113.5103999963,"Yes","20210312_135907_gg4ka","0.0.1","12/03/2021 13:59:07","20210312","135907",8,1920,937,"1920x937",1920,1080,"1920x1080",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",517.695000002277,"20121999","TS",10174.5999999985,"Yes",2142.25499999884,0.75,763.81374999869,777.275624998159,1036.36749999755
"Mullerlyer",637.764999992214,"stimuli/MullerLyer_str16.67_diff-0.3.png","arrowup","arrowdown",79,281,0,16.6666666666667,-0.3,3,2,0.625,702.517812499536,695.943999997689,1113.5103999963,"Yes","20210312_135907_gg4ka","0.0.1","12/03/2021 13:59:07","20210312","135907",8,1920,937,"1920x937",1920,1080,"1920x1080",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",517.695000002277,"20121999","TS",10174.5999999985,"Yes",2142.25499999884,0.75,763.81374999869,777.275624998159,1036.36749999755
"Mullerlyer",680.730000007316,"stimuli/MullerLyer_str50.0_diff-0.3.png","arrowdown","arrowdown",81,262,1,50,-0.3,3,3,0.625,702.517812499536,695.943999997689,1113.5103999963,"Yes","20210312_135907_gg4ka","0.0.1","12/03/2021 13:59:07","20210312","135907",8,1920,937,"1920x937",1920,1080,"1920x1080",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",517.695000002277,"20121999","TS",10174.5999999985,"Yes",2142.25499999884,0.75,763.81374999869,777.275624998159,1036.36749999755
"Mullerlyer",764.309999998659,"stimuli/MullerLyer_str-50.0_diff-0.3.png","arrowup","arrowdown",83,461,0,-50,-0.3,3,4,0.625,702.517812499536,695.943999997689,1113.5103999963,"Yes","20210312_135907_gg4ka","0.0.1","12/03/2021 13:59:07","20210312","135907",8,1920,937,"1920x937",1920,1080,"1920x1080",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",517.695000002277,"20121999","TS",10174.5999999985,"Yes",2142.25499999884,0.75,763.81374999869,777.275624998159,1036.36749999755
"Mullerlyer",750.539999993634,"stimuli/MullerLyer_str50.0_diff0.1.png","arrowup","arrowup",85,399,1,50,0.1,3,5,0.625,702.517812499536,695.943999997689,1113.5103999963,"Yes","20210312_135907_gg4ka","0.0.1","12/03/2021 13:59:07","20210312","135907",8,1920,937,"1920x937",1920,1080,"1920x1080",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",517.695000002277,"20121999","TS",10174.5999999985,"Yes",2142.25499999884,0.75,763.81374999869,777.275624998159,1036.36749999755
"Mullerlyer",629.330000010668,"stimuli/MullerLyer_str-50.0_diff-0.1.png","arrowup","arrowdown",87,266,0,-50,-0.1,3,6,0.625,702.517812499536,695.943999997689,1113.5103999963,"Yes","20210312_135907_gg4ka","0.0.1","12/03/2021 13:59:07","20210312","135907",8,1920,937,"1920x937",1920,1080,"1920x1080",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",517.695000002277,"20121999","TS",10174.5999999985,"Yes",2142.25499999884,0.75,763.81374999869,777.275624998159,1036.36749999755
"Mullerlyer",755.150000011781,"stimuli/MullerLyer_str50.0_diff-0.1.png","arrowup","arrowdown",89,421,0,50,-0.1,3,7,0.625,702.517812499536,695.943999997689,1113.5103999963,"Yes","20210312_135907_gg4ka","0.0.1","12/03/2021 13:59:07","20210312","135907",8,1920,937,"1920x937",1920,1080,"1920x1080",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",517.695000002277,"20121999","TS",10174.5999999985,"Yes",2142.25499999884,0.75,763.81374999869,777.275624998159,1036.36749999755
"Mullerlyer",732.174999997369,"stimuli/MullerLyer_str-16.67_diff-0.3.png","arrowup","arrowdown",91,427,0,-16.6666666666667,-0.3,3,8,0.625,702.517812499536,695.943999997689,1113.5103999963,"Yes","20210312_135907_gg4ka","0.0.1","12/03/2021 13:59:07","20210312","135907",8,1920,937,"1920x937",1920,1080,"1920x1080",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",517.695000002277,"20121999","TS",10174.5999999985,"Yes",2142.25499999884,0.75,763.81374999869,777.275624998159,1036.36749999755
"Mullerlyer",761.429999998654,"stimuli/MullerLyer_str-16.67_diff0.3.png","arrowup","arrowup",93,497,1,-16.6666666666667,0.3,3,9,0.625,702.517812499536,695.943999997689,1113.5103999963,"Yes","20210312_135907_gg4ka","0.0.1","12/03/2021 13:59:07","20210312","135907",8,1920,937,"1920x937",1920,1080,"1920x1080",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",517.695000002277,"20121999","TS",10174.5999999985,"Yes",2142.25499999884,0.75,763.81374999869,777.275624998159,1036.36749999755
"Mullerlyer",662.114999999176,"stimuli/MullerLyer_str16.67_diff0.1.png","arrowup","arrowup",95,335,1,16.6666666666667,0.1,3,10,0.625,702.517812499536,695.943999997689,1113.5103999963,"Yes","20210312_135907_gg4ka","0.0.1","12/03/2021 13:59:07","20210312","135907",8,1920,937,"1920x937",1920,1080,"1920x1080",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",517.695000002277,"20121999","TS",10174.5999999985,"Yes",2142.25499999884,0.75,763.81374999869,777.275624998159,1036.36749999755
"Mullerlyer",678.220000001602,"stimuli/MullerLyer_str-50.0_diff0.3.png","arrowup","arrowup",97,465,1,-50,0.3,3,11,0.625,702.517812499536,695.943999997689,1113.5103999963,"Yes","20210312_135907_gg4ka","0.0.1","12/03/2021 13:59:07","20210312","135907",8,1920,937,"1920x937",1920,1080,"1920x1080",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",517.695000002277,"20121999","TS",10174.5999999985,"Yes",2142.25499999884,0.75,763.81374999869,777.275624998159,1036.36749999755
"Mullerlyer",725.144999989425,"stimuli/MullerLyer_str16.67_diff0.3.png","arrowup","arrowup",99,384,1,16.6666666666667,0.3,3,12,0.625,702.517812499536,695.943999997689,1113.5103999963,"Yes","20210312_135907_gg4ka","0.0.1","12/03/2021 13:59:07","20210312","135907",8,1920,937,"1920x937",1920,1080,"1920x1080",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",517.695000002277,"20121999","TS",10174.5999999985,"Yes",2142.25499999884,0.75,763.81374999869,777.275624998159,1036.36749999755
"Mullerlyer",671.414999989793,"stimuli/MullerLyer_str-16.67_diff0.1.png","arrowup","arrowup",101,336,1,-16.6666666666667,0.1,3,13,0.625,702.517812499536,695.943999997689,1113.5103999963,"Yes","20210312_135907_gg4ka","0.0.1","12/03/2021 13:59:07","20210312","135907",8,1920,937,"1920x937",1920,1080,"1920x1080",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",517.695000002277,"20121999","TS",10174.5999999985,"Yes",2142.25499999884,0.75,763.81374999869,777.275624998159,1036.36749999755
"Mullerlyer",762.115000004997,"stimuli/MullerLyer_str-50.0_diff0.1.png","arrowdown","arrowup",103,333,0,-50,0.1,3,14,0.625,702.517812499536,695.943999997689,1113.5103999963,"Yes","20210312_135907_gg4ka","0.0.1","12/03/2021 13:59:07","20210312","135907",8,1920,937,"1920x937",1920,1080,"1920x1080",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",517.695000002277,"20121999","TS",10174.5999999985,"Yes",2142.25499999884,0.75,763.81374999869,777.275624998159,1036.36749999755
"Mullerlyer",847.32499999518,"stimuli/MullerLyer_str16.67_diff-0.1.png","arrowdown","arrowdown",105,319,1,16.6666666666667,-0.1,3,15,0.625,702.517812499536,695.943999997689,1113.5103999963,"Yes","20210312_135907_gg4ka","0.0.1","12/03/2021 13:59:07","20210312","135907",8,1920,937,"1920x937",1920,1080,"1920x1080",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",517.695000002277,"20121999","TS",10174.5999999985,"Yes",2142.25499999884,0.75,763.81374999869,777.275624998159,1036.36749999755
"Mullerlyer",603.549999999814,"stimuli/MullerLyer_str-16.67_diff-0.1.png","arrowdown","arrowdown",107,312,1,-16.6666666666667,-0.1,3,16,0.625,702.517812499536,695.943999997689,1113.5103999963,"Yes","20210312_135907_gg4ka","0.0.1","12/03/2021 13:59:07","20210312","135907",8,1920,937,"1920x937",1920,1080,"1920x1080",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",517.695000002277,"20121999","TS",10174.5999999985,"Yes",2142.25499999884,0.75,763.81374999869,777.275624998159,1036.36749999755
"Ponzo",739.854999992531,"stimuli/Ponzo_str20.0_diff0.3.png","arrowup","arrowup",112,2363,1,20,0.3,4,1,0.75,774.374687497584,795.57958333074,1060.77277777432,"Yes","20210312_135907_gg4ka","0.0.1","12/03/2021 13:59:07","20210312","135907",8,1920,937,"1920x937",1920,1080,"1920x1080",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",517.695000002277,"20121999","TS",10174.5999999985,"Yes",2142.25499999884,0.75,763.81374999869,777.275624998159,1036.36749999755
"Ponzo",960.415000008652,"stimuli/Ponzo_str-6.67_diff-0.3.png","arrowdown","arrowdown",114,438,1,-6.66666666666667,-0.3,4,2,0.75,774.374687497584,795.57958333074,1060.77277777432,"Yes","20210312_135907_gg4ka","0.0.1","12/03/2021 13:59:07","20210312","135907",8,1920,937,"1920x937",1920,1080,"1920x1080",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",517.695000002277,"20121999","TS",10174.5999999985,"Yes",2142.25499999884,0.75,763.81374999869,777.275624998159,1036.36749999755
"Ponzo",875.54999999702,"stimuli/Ponzo_str20.0_diff-0.3.png","arrowdown","arrowdown",116,298,1,20,-0.3,4,3,0.75,774.374687497584,795.57958333074,1060.77277777432,"Yes","20210312_135907_gg4ka","0.0.1","12/03/2021 13:59:07","20210312","135907",8,1920,937,"1920x937",1920,1080,"1920x1080",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",517.695000002277,"20121999","TS",10174.5999999985,"Yes",2142.25499999884,0.75,763.81374999869,777.275624998159,1036.36749999755
"Ponzo",760.874999992666,"stimuli/Ponzo_str-6.67_diff0.1.png","arrowup","arrowup",118,334,1,-6.66666666666667,0.1,4,4,0.75,774.374687497584,795.57958333074,1060.77277777432,"Yes","20210312_135907_gg4ka","0.0.1","12/03/2021 13:59:07","20210312","135907",8,1920,937,"1920x937",1920,1080,"1920x1080",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",517.695000002277,"20121999","TS",10174.5999999985,"Yes",2142.25499999884,0.75,763.81374999869,777.275624998159,1036.36749999755
"Ponzo",693.440000002738,"stimuli/Ponzo_str6.67_diff0.1.png","arrowdown","arrowup",120,473,0,6.66666666666667,0.1,4,5,0.75,774.374687497584,795.57958333074,1060.77277777432,"Yes","20210312_135907_gg4ka","0.0.1","12/03/2021 13:59:07","20210312","135907",8,1920,937,"1920x937",1920,1080,"1920x1080",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",517.695000002277,"20121999","TS",10174.5999999985,"Yes",2142.25499999884,0.75,763.81374999869,777.275624998159,1036.36749999755
"Ponzo",696.230000001378,"stimuli/Ponzo_str20.0_diff0.1.png","arrowdown","arrowup",122,382,0,20,0.1,4,6,0.75,774.374687497584,795.57958333074,1060.77277777432,"Yes","20210312_135907_gg4ka","0.0.1","12/03/2021 13:59:07","20210312","135907",8,1920,937,"1920x937",1920,1080,"1920x1080",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",517.695000002277,"20121999","TS",10174.5999999985,"Yes",2142.25499999884,0.75,763.81374999869,777.275624998159,1036.36749999755
"Ponzo",719.394999992801,"stimuli/Ponzo_str6.67_diff-0.3.png","arrowdown","arrowdown",124,448,1,6.66666666666667,-0.3,4,7,0.75,774.374687497584,795.57958333074,1060.77277777432,"Yes","20210312_135907_gg4ka","0.0.1","12/03/2021 13:59:07","20210312","135907",8,1920,937,"1920x937",1920,1080,"1920x1080",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",517.695000002277,"20121999","TS",10174.5999999985,"Yes",2142.25499999884,0.75,763.81374999869,777.275624998159,1036.36749999755
"Ponzo",764.059999986785,"stimuli/Ponzo_str6.67_diff0.3.png","arrowdown","arrowup",126,433,0,6.66666666666667,0.3,4,8,0.75,774.374687497584,795.57958333074,1060.77277777432,"Yes","20210312_135907_gg4ka","0.0.1","12/03/2021 13:59:07","20210312","135907",8,1920,937,"1920x937",1920,1080,"1920x1080",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",517.695000002277,"20121999","TS",10174.5999999985,"Yes",2142.25499999884,0.75,763.81374999869,777.275624998159,1036.36749999755
"Ponzo",704.050000000279,"stimuli/Ponzo_str-20.0_diff-0.1.png","arrowdown","arrowdown",128,320,1,-20,-0.1,4,9,0.75,774.374687497584,795.57958333074,1060.77277777432,"Yes","20210312_135907_gg4ka","0.0.1","12/03/2021 13:59:07","20210312","135907",8,1920,937,"1920x937",1920,1080,"1920x1080",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",517.695000002277,"20121999","TS",10174.5999999985,"Yes",2142.25499999884,0.75,763.81374999869,777.275624998159,1036.36749999755
"Ponzo",741.964999993797,"stimuli/Ponzo_str20.0_diff-0.1.png","arrowdown","arrowdown",130,450,1,20,-0.1,4,10,0.75,774.374687497584,795.57958333074,1060.77277777432,"Yes","20210312_135907_gg4ka","0.0.1","12/03/2021 13:59:07","20210312","135907",8,1920,937,"1920x937",1920,1080,"1920x1080",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",517.695000002277,"20121999","TS",10174.5999999985,"Yes",2142.25499999884,0.75,763.81374999869,777.275624998159,1036.36749999755
"Ponzo",680.964999992284,"stimuli/Ponzo_str-6.67_diff-0.1.png","arrowdown","arrowdown",132,316,1,-6.66666666666667,-0.1,4,11,0.75,774.374687497584,795.57958333074,1060.77277777432,"Yes","20210312_135907_gg4ka","0.0.1","12/03/2021 13:59:07","20210312","135907",8,1920,937,"1920x937",1920,1080,"1920x1080",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",517.695000002277,"20121999","TS",10174.5999999985,"Yes",2142.25499999884,0.75,763.81374999869,777.275624998159,1036.36749999755
"Ponzo",689.310000001569,"stimuli/Ponzo_str-6.67_diff0.3.png","arrowdown","arrowup",134,453,0,-6.66666666666667,0.3,4,12,0.75,774.374687497584,795.57958333074,1060.77277777432,"Yes","20210312_135907_gg4ka","0.0.1","12/03/2021 13:59:07","20210312","135907",8,1920,937,"1920x937",1920,1080,"1920x1080",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",517.695000002277,"20121999","TS",10174.5999999985,"Yes",2142.25499999884,0.75,763.81374999869,777.275624998159,1036.36749999755
"Ponzo",749.855000001844,"stimuli/Ponzo_str-20.0_diff-0.3.png","arrowdown","arrowdown",136,472,1,-20,-0.3,4,13,0.75,774.374687497584,795.57958333074,1060.77277777432,"Yes","20210312_135907_gg4ka","0.0.1","12/03/2021 13:59:07","20210312","135907",8,1920,937,"1920x937",1920,1080,"1920x1080",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",517.695000002277,"20121999","TS",10174.5999999985,"Yes",2142.25499999884,0.75,763.81374999869,777.275624998159,1036.36749999755
"Ponzo",947.094999995898,"stimuli/Ponzo_str-20.0_diff0.3.png","arrowup","arrowup",138,269,1,-20,0.3,4,14,0.75,774.374687497584,795.57958333074,1060.77277777432,"Yes","20210312_135907_gg4ka","0.0.1","12/03/2021 13:59:07","20210312","135907",8,1920,937,"1920x937",1920,1080,"1920x1080",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",517.695000002277,"20121999","TS",10174.5999999985,"Yes",2142.25499999884,0.75,763.81374999869,777.275624998159,1036.36749999755
"Ponzo",682.109999994282,"stimuli/Ponzo_str-20.0_diff0.1.png","arrowup","arrowup",140,356,1,-20,0.1,4,15,0.75,774.374687497584,795.57958333074,1060.77277777432,"Yes","20210312_135907_gg4ka","0.0.1","12/03/2021 13:59:07","20210312","135907",8,1920,937,"1920x937",1920,1080,"1920x1080",24,24,FALSE,"Netscape","Mozilla","Gecko","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","Win32","en-US",517.695000002277,"20121999","TS",10174.5999999985,"Yes",2142.25499999884,0.75,763.81374999869,777.275624998159,1036.36749999755
