"Participant","Age","Sex","Education","Nationality","Ethnicity","Date","Time","Duration","Break_Duration","Screen_Resolution","Screen_Size","Screen_Refresh","Browser","Browser_Version","Device","Device_OS","Illusion_Type","Block","Block_Order","Trial","Stimulus","Illusion_Strength","Illusion_Side","Illusion_Difference","Answer","Error","ISI","RT","Illusion_Difference_log","Illusion_Difference_sqrt","Illusion_Difference_cbrt","Illusion_Strength_log","Illusion_Strength_sqrt","Illusion_Strength_cbrt","Pyllusion"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",2,12,50,"MullerLyer_str-7.0_diff-0.04",-7,"-1",0.04,"arrowdown",0,897,2229,0.0392207131532813,0.2,0.342,-2.07944154167984,-2.64575131106459,-1.91293118277239,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",2,12,51,"MullerLyer_str-35.0_diff-0.04",-35,"-1",0.04,"arrowdown",0,518,504,0.0392207131532813,0.2,0.342,-3.58351893845611,-5.91607978309962,-3.27106631018859,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",2,12,52,"MullerLyer_str7.0_diff0.04",7,"1",0.04,"arrowdown",1,538,520,0.0392207131532813,0.2,0.342,2.07944154167984,2.64575131106459,1.91293118277239,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",2,12,53,"MullerLyer_str-7.0_diff0.3587",-7,"1",0.3587,"arrowup",0,780,644,0.306528360248141,0.598915686887562,0.7105,-2.07944154167984,-2.64575131106459,-1.91293118277239,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",2,12,54,"MullerLyer_str-21.0_diff-0.203",-21,"-1",0.20297,"arrowdown",0,647,537,0.184793499025733,0.450521919555531,0.5877,-3.09104245335832,-4.58257569495584,-2.75892417638112,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",2,12,55,"MullerLyer_str35.0_diff-0.203",35,"-1",0.20297,"arrowup",1,616,1190,0.184793499025733,0.450521919555531,0.5877,3.58351893845611,5.91607978309962,3.27106631018859,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",2,12,56,"MullerLyer_str21.0_diff-0.203",21,"-1",0.20297,"arrowup",1,993,514,0.184793499025733,0.450521919555531,0.5877,3.09104245335832,4.58257569495584,2.75892417638112,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",2,12,57,"MullerLyer_str7.0_diff-0.203",7,"-1",0.20297,"arrowdown",0,840,670,0.184793499025733,0.450521919555531,0.5877,2.07944154167984,2.64575131106459,1.91293118277239,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",2,12,58,"MullerLyer_str49.0_diff0.04",49,"1",0.04,"arrowdown",1,838,544,0.0392207131532813,0.2,0.342,3.91202300542815,7,3.65930571002297,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",2,12,59,"MullerLyer_str-7.0_diff-0.3587",-7,"-1",0.3587,"arrowdown",0,663,503,0.306528360248141,0.598915686887562,0.7105,-2.07944154167984,-2.64575131106459,-1.91293118277239,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",2,12,60,"MullerLyer_str-7.0_diff0.203",-7,"1",0.20297,"arrowup",0,694,543,0.184793499025733,0.450521919555531,0.5877,-2.07944154167984,-2.64575131106459,-1.91293118277239,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",2,12,61,"MullerLyer_str7.0_diff0.1004",7,"1",0.10044,"arrowup",0,677,792,0.0957100998256519,0.316922703509862,0.4648,2.07944154167984,2.64575131106459,1.91293118277239,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",2,12,62,"MullerLyer_str49.0_diff-0.1004",49,"-1",0.10044,"arrowup",1,908,470,0.0957100998256519,0.316922703509862,0.4648,3.91202300542815,7,3.65930571002297,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",2,12,63,"MullerLyer_str21.0_diff0.04",21,"1",0.04,"arrowdown",1,833,963,0.0392207131532813,0.2,0.342,3.09104245335832,4.58257569495584,2.75892417638112,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",2,12,64,"MullerLyer_str-21.0_diff0.1004",-21,"1",0.10044,"arrowup",0,744,478,0.0957100998256519,0.316922703509862,0.4648,-3.09104245335832,-4.58257569495584,-2.75892417638112,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Vertical-Horizontal",2,13,1,"VerticalHorizontal_str28.5_diff-0.03",28.5,"-1",0.03,"arrowleft",1,773,865,0.0295588022415444,0.173205080756888,0.3107,3.38439026334577,5.33853912601566,3.0545573721448,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Vertical-Horizontal",2,13,2,"VerticalHorizontal_str9.5_diff-0.0695",9.5,"-1",0.06953,"arrowleft",1,985,798,0.0672192996377993,0.263685418633644,0.4112,2.35137525716348,3.08220700148449,2.11791179212745,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Vertical-Horizontal",2,13,3,"VerticalHorizontal_str-66.5_diff0.0695",-66.5,"1",0.06953,"arrowleft",0,747,541,0.0672192996377993,0.263685418633644,0.4112,-4.21212759787848,-8.15475321515004,-4.05141950952195,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Vertical-Horizontal",2,13,4,"VerticalHorizontal_str28.5_diff0.0695",28.5,"1",0.06953,"arrowleft",0,644,644,0.0672192996377993,0.263685418633644,0.4112,3.38439026334577,5.33853912601566,3.0545573721448,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Vertical-Horizontal",2,13,5,"VerticalHorizontal_str-47.5_diff0.03",-47.5,"1",0.03,"arrowleft",0,843,543,0.0295588022415444,0.173205080756888,0.3107,-3.88156379794344,-6.89202437604511,-3.62157822172087,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Vertical-Horizontal",2,13,6,"VerticalHorizontal_str66.5_diff-0.1977",66.5,"-1",0.19772,"arrowright",0,805,906,0.180419749504358,0.444657171312912,0.5826,4.21212759787848,8.15475321515004,4.05141950952195,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Vertical-Horizontal",2,13,7,"VerticalHorizontal_str47.5_diff0.0695",47.5,"1",0.06953,"arrowleft",0,548,983,0.0672192996377993,0.263685418633644,0.4112,3.88156379794344,6.89202437604511,3.62157822172087,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Vertical-Horizontal",2,13,8,"VerticalHorizontal_str66.5_diff0.1977",66.5,"1",0.19772,"arrowleft",0,794,512,0.180419749504358,0.444657171312912,0.5826,4.21212759787848,8.15475321515004,4.05141950952195,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Vertical-Horizontal",2,13,9,"VerticalHorizontal_str-28.5_diff-0.0695",-28.5,"-1",0.06953,"arrowright",0,705,566,0.0672192996377993,0.263685418633644,0.4112,-3.38439026334577,-5.33853912601566,-3.0545573721448,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Vertical-Horizontal",2,13,10,"VerticalHorizontal_str9.5_diff0.1977",9.5,"1",0.19772,"arrowleft",0,763,703,0.180419749504358,0.444657171312912,0.5826,2.35137525716348,3.08220700148449,2.11791179212745,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Vertical-Horizontal",2,13,11,"VerticalHorizontal_str-47.5_diff-0.03",-47.5,"-1",0.03,"arrowright",0,534,604,0.0295588022415444,0.173205080756888,0.3107,-3.88156379794344,-6.89202437604511,-3.62157822172087,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Vertical-Horizontal",2,13,12,"VerticalHorizontal_str-28.5_diff-0.1254",-28.5,"-1",0.12544,"arrowright",0,542,496,0.118174070303481,0.354175097938858,0.5006,-3.38439026334577,-5.33853912601566,-3.0545573721448,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Vertical-Horizontal",2,13,13,"VerticalHorizontal_str-28.5_diff-0.03",-28.5,"-1",0.03,"arrowright",0,861,1345,0.0295588022415444,0.173205080756888,0.3107,-3.38439026334577,-5.33853912601566,-3.0545573721448,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Vertical-Horizontal",2,13,14,"VerticalHorizontal_str-9.5_diff-0.1254",-9.5,"-1",0.12544,"arrowright",0,824,717,0.118174070303481,0.354175097938858,0.5006,-2.35137525716348,-3.08220700148449,-2.11791179212745,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Vertical-Horizontal",2,13,15,"VerticalHorizontal_str47.5_diff-0.03",47.5,"-1",0.03,"arrowright",0,750,955,0.0295588022415444,0.173205080756888,0.3107,3.88156379794344,6.89202437604511,3.62157822172087,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Vertical-Horizontal",2,13,16,"VerticalHorizontal_str66.5_diff-0.1254",66.5,"-1",0.12544,"arrowright",0,614,950,0.118174070303481,0.354175097938858,0.5006,4.21212759787848,8.15475321515004,4.05141950952195,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Vertical-Horizontal",2,13,17,"VerticalHorizontal_str9.5_diff0.03",9.5,"1",0.03,"arrowleft",0,596,608,0.0295588022415444,0.173205080756888,0.3107,2.35137525716348,3.08220700148449,2.11791179212745,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Vertical-Horizontal",2,13,18,"VerticalHorizontal_str9.5_diff-0.1254",9.5,"-1",0.12544,"arrowright",0,789,421,0.118174070303481,0.354175097938858,0.5006,2.35137525716348,3.08220700148449,2.11791179212745,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Vertical-Horizontal",2,13,19,"VerticalHorizontal_str47.5_diff0.1977",47.5,"1",0.19772,"arrowright",1,565,632,0.180419749504358,0.444657171312912,0.5826,3.88156379794344,6.89202437604511,3.62157822172087,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Vertical-Horizontal",2,13,20,"VerticalHorizontal_str66.5_diff-0.03",66.5,"-1",0.03,"arrowleft",1,628,605,0.0295588022415444,0.173205080756888,0.3107,4.21212759787848,8.15475321515004,4.05141950952195,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Vertical-Horizontal",2,13,21,"VerticalHorizontal_str47.5_diff-0.1977",47.5,"-1",0.19772,"arrowright",0,739,564,0.180419749504358,0.444657171312912,0.5826,3.88156379794344,6.89202437604511,3.62157822172087,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Vertical-Horizontal",2,13,22,"VerticalHorizontal_str-9.5_diff-0.03",-9.5,"-1",0.03,"arrowleft",1,652,738,0.0295588022415444,0.173205080756888,0.3107,-2.35137525716348,-3.08220700148449,-2.11791179212745,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Vertical-Horizontal",2,13,23,"VerticalHorizontal_str-9.5_diff0.1254",-9.5,"1",0.12544,"arrowleft",0,529,476,0.118174070303481,0.354175097938858,0.5006,-2.35137525716348,-3.08220700148449,-2.11791179212745,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Vertical-Horizontal",2,13,24,"VerticalHorizontal_str9.5_diff-0.1977",9.5,"-1",0.19772,"arrowright",0,541,645,0.180419749504358,0.444657171312912,0.5826,2.35137525716348,3.08220700148449,2.11791179212745,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Vertical-Horizontal",2,13,25,"VerticalHorizontal_str-47.5_diff0.0695",-47.5,"1",0.06953,"arrowleft",0,691,497,0.0672192996377993,0.263685418633644,0.4112,-3.88156379794344,-6.89202437604511,-3.62157822172087,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Vertical-Horizontal",2,13,26,"VerticalHorizontal_str-9.5_diff0.0695",-9.5,"1",0.06953,"arrowleft",0,964,616,0.0672192996377993,0.263685418633644,0.4112,-2.35137525716348,-3.08220700148449,-2.11791179212745,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Vertical-Horizontal",2,13,27,"VerticalHorizontal_str-66.5_diff-0.1254",-66.5,"-1",0.12544,"arrowright",0,600,490,0.118174070303481,0.354175097938858,0.5006,-4.21212759787848,-8.15475321515004,-4.05141950952195,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Vertical-Horizontal",2,13,28,"VerticalHorizontal_str-9.5_diff0.1977",-9.5,"1",0.19772,"arrowleft",0,731,453,0.180419749504358,0.444657171312912,0.5826,-2.35137525716348,-3.08220700148449,-2.11791179212745,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Vertical-Horizontal",2,13,29,"VerticalHorizontal_str-66.5_diff-0.03",-66.5,"-1",0.03,"arrowright",0,588,511,0.0295588022415444,0.173205080756888,0.3107,-4.21212759787848,-8.15475321515004,-4.05141950952195,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Vertical-Horizontal",2,13,30,"VerticalHorizontal_str-66.5_diff0.1254",-66.5,"1",0.12544,"arrowleft",0,681,455,0.118174070303481,0.354175097938858,0.5006,-4.21212759787848,-8.15475321515004,-4.05141950952195,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Vertical-Horizontal",2,13,31,"VerticalHorizontal_str47.5_diff-0.0695",47.5,"-1",0.06953,"arrowleft",1,884,378,0.0672192996377993,0.263685418633644,0.4112,3.88156379794344,6.89202437604511,3.62157822172087,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Vertical-Horizontal",2,13,32,"VerticalHorizontal_str9.5_diff0.0695",9.5,"1",0.06953,"arrowleft",0,949,490,0.0672192996377993,0.263685418633644,0.4112,2.35137525716348,3.08220700148449,2.11791179212745,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Vertical-Horizontal",2,13,33,"VerticalHorizontal_str-66.5_diff0.1977",-66.5,"1",0.19772,"arrowleft",0,605,488,0.180419749504358,0.444657171312912,0.5826,-4.21212759787848,-8.15475321515004,-4.05141950952195,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Vertical-Horizontal",2,13,34,"VerticalHorizontal_str-28.5_diff0.1254",-28.5,"1",0.12544,"arrowleft",0,709,403,0.118174070303481,0.354175097938858,0.5006,-3.38439026334577,-5.33853912601566,-3.0545573721448,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Vertical-Horizontal",2,13,35,"VerticalHorizontal_str-66.5_diff0.03",-66.5,"1",0.03,"arrowleft",0,513,443,0.0295588022415444,0.173205080756888,0.3107,-4.21212759787848,-8.15475321515004,-4.05141950952195,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Vertical-Horizontal",2,13,36,"VerticalHorizontal_str-28.5_diff0.0695",-28.5,"1",0.06953,"arrowleft",0,614,372,0.0672192996377993,0.263685418633644,0.4112,-3.38439026334577,-5.33853912601566,-3.0545573721448,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Vertical-Horizontal",2,13,37,"VerticalHorizontal_str28.5_diff-0.1254",28.5,"-1",0.12544,"arrowleft",1,783,375,0.118174070303481,0.354175097938858,0.5006,3.38439026334577,5.33853912601566,3.0545573721448,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Vertical-Horizontal",2,13,38,"VerticalHorizontal_str-47.5_diff-0.1977",-47.5,"-1",0.19772,"arrowright",0,614,478,0.180419749504358,0.444657171312912,0.5826,-3.88156379794344,-6.89202437604511,-3.62157822172087,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Vertical-Horizontal",2,13,39,"VerticalHorizontal_str66.5_diff0.03",66.5,"1",0.03,"arrowright",1,855,400,0.0295588022415444,0.173205080756888,0.3107,4.21212759787848,8.15475321515004,4.05141950952195,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Vertical-Horizontal",2,13,40,"VerticalHorizontal_str-28.5_diff0.03",-28.5,"1",0.03,"arrowleft",0,691,498,0.0295588022415444,0.173205080756888,0.3107,-3.38439026334577,-5.33853912601566,-3.0545573721448,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Vertical-Horizontal",2,13,41,"VerticalHorizontal_str-9.5_diff-0.0695",-9.5,"-1",0.06953,"arrowleft",1,935,549,0.0672192996377993,0.263685418633644,0.4112,-2.35137525716348,-3.08220700148449,-2.11791179212745,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Vertical-Horizontal",2,13,42,"VerticalHorizontal_str9.5_diff0.1254",9.5,"1",0.12544,"arrowleft",0,782,406,0.118174070303481,0.354175097938858,0.5006,2.35137525716348,3.08220700148449,2.11791179212745,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Vertical-Horizontal",2,13,43,"VerticalHorizontal_str28.5_diff-0.1977",28.5,"-1",0.19772,"arrowleft",1,732,658,0.180419749504358,0.444657171312912,0.5826,3.38439026334577,5.33853912601566,3.0545573721448,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Vertical-Horizontal",2,13,44,"VerticalHorizontal_str9.5_diff-0.03",9.5,"-1",0.03,"arrowleft",1,730,424,0.0295588022415444,0.173205080756888,0.3107,2.35137525716348,3.08220700148449,2.11791179212745,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Vertical-Horizontal",2,13,45,"VerticalHorizontal_str47.5_diff0.1254",47.5,"1",0.12544,"arrowright",1,863,554,0.118174070303481,0.354175097938858,0.5006,3.88156379794344,6.89202437604511,3.62157822172087,"1.2"
