"Participant","Age","Sex","Education","Nationality","Ethnicity","Date","Time","Duration","Break_Duration","Screen_Resolution","Screen_Refresh","Browser","Browser_Version","Device","Device_OS","Illusion_Type","Block","Block_Order","Trial","Stimulus","Illusion_Strength","Illusion_Side","Illusion_Difference","Answer","Error","ISI","RT","Study"
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Ponzo",1,6,33,"Ponzo_str0.0_diff0.04",0,"1",0.04,"arrowup",0,455,888,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Ponzo",1,6,34,"Ponzo_str-25.0_diff0.4",-25,"1",0.4,"arrowup",0,810,501,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Ponzo",1,6,35,"Ponzo_str-8.33_diff-0.04",-8.33333333333333,"-1",0.04,"arrowdown",0,789,843,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Ponzo",1,6,36,"Ponzo_str0.0_diff0.16",0,"1",0.16,"arrowup",0,370,592,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Ponzo",1,6,37,"Ponzo_str-8.33_diff0.4",-8.33333333333333,"1",0.4,"arrowup",0,544,495,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Ponzo",1,6,38,"Ponzo_str8.33_diff-0.04",8.33333333333334,"-1",0.04,"arrowdown",0,819,605,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Ponzo",1,6,39,"Ponzo_str-16.67_diff0.04",-16.6666666666667,"1",0.04,"arrowup",0,597,561,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Ponzo",1,6,40,"Ponzo_str25.0_diff0.04",25,"1",0.04,"arrowdown",1,749,463,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Ponzo",1,6,41,"Ponzo_str8.33_diff-0.4",8.33333333333334,"-1",0.4,"arrowdown",0,271,693,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Ponzo",1,6,42,"Ponzo_str16.67_diff0.16",16.6666666666667,"1",0.16,"arrowup",0,693,692,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Ponzo",1,6,43,"Ponzo_str-25.0_diff0.04",-25,"1",0.04,"arrowup",0,333,595,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Ponzo",1,6,44,"Ponzo_str16.67_diff-0.16",16.6666666666667,"-1",0.16,"arrowdown",0,259,1045,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Ponzo",1,6,45,"Ponzo_str25.0_diff0.16",25,"1",0.16,"arrowdown",1,687,1029,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Ponzo",1,6,46,"Ponzo_str0.0_diff-0.28",0,"-1",0.28,"arrowdown",0,549,544,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Ponzo",1,6,47,"Ponzo_str16.67_diff-0.4",16.6666666666667,"-1",0.4,"arrowdown",0,806,631,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Ponzo",1,6,48,"Ponzo_str16.67_diff0.4",16.6666666666667,"1",0.4,"arrowup",0,903,698,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Ponzo",1,6,49,"Ponzo_str-25.0_diff0.16",-25,"1",0.16,"arrowup",0,321,535,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Ponzo",1,6,50,"Ponzo_str-25.0_diff-0.04",-25,"-1",0.04,"arrowdown",0,721,511,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Ponzo",1,6,51,"Ponzo_str0.0_diff-0.04",0,"-1",0.04,"arrowdown",0,810,617,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Ponzo",1,6,52,"Ponzo_str16.67_diff-0.04",16.6666666666667,"-1",0.04,"arrowdown",0,539,765,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Ponzo",1,6,53,"Ponzo_str-8.33_diff0.16",-8.33333333333333,"1",0.16,"arrowup",0,641,506,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Ponzo",1,6,54,"Ponzo_str-8.33_diff-0.4",-8.33333333333333,"-1",0.4,"arrowdown",0,759,475,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Ponzo",1,6,55,"Ponzo_str-16.67_diff0.16",-16.6666666666667,"1",0.16,"arrowup",0,490,550,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Ponzo",1,6,56,"Ponzo_str0.0_diff-0.16",0,"-1",0.16,"arrowdown",0,707,482,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Vertical-Horizontal",1,7,1,"VerticalHorizontal_str-30.0_diff-0.3",-30,"-1",0.3,"arrowright",0,502,689,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Vertical-Horizontal",1,7,2,"VerticalHorizontal_str0.0_diff-0.12",0,"-1",0.12,"arrowright",0,712,571,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Vertical-Horizontal",1,7,3,"VerticalHorizontal_str30.0_diff0.03",30,"1",0.03,"arrowright",1,861,897,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Vertical-Horizontal",1,7,4,"VerticalHorizontal_str-90.0_diff-0.21",-90,"-1",0.21,"arrowright",0,750,741,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Vertical-Horizontal",1,7,5,"VerticalHorizontal_str60.0_diff0.03",60,"1",0.03,"arrowright",1,362,1130,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Vertical-Horizontal",1,7,6,"VerticalHorizontal_str-60.0_diff-0.12",-60,"-1",0.12,"arrowright",0,545,699,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Vertical-Horizontal",1,7,7,"VerticalHorizontal_str0.0_diff-0.21",0,"-1",0.21,"arrowright",0,882,851,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Vertical-Horizontal",1,7,8,"VerticalHorizontal_str-90.0_diff0.21",-90,"1",0.21,"arrowleft",0,763,611,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Vertical-Horizontal",1,7,9,"VerticalHorizontal_str30.0_diff-0.12",30,"-1",0.12,"arrowleft",1,541,637,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Vertical-Horizontal",1,7,10,"VerticalHorizontal_str60.0_diff-0.3",60,"-1",0.3,"arrowright",0,701,722,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Vertical-Horizontal",1,7,11,"VerticalHorizontal_str30.0_diff0.12",30,"1",0.12,"arrowright",1,431,697,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Vertical-Horizontal",1,7,12,"VerticalHorizontal_str90.0_diff0.21",90,"1",0.21,"arrowleft",0,487,1120,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Vertical-Horizontal",1,7,13,"VerticalHorizontal_str90.0_diff0.12",90,"1",0.12,"arrowleft",0,777,735,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Vertical-Horizontal",1,7,14,"VerticalHorizontal_str90.0_diff-0.03",90,"-1",0.03,"arrowleft",1,818,707,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Vertical-Horizontal",1,7,15,"VerticalHorizontal_str90.0_diff-0.3",90,"-1",0.3,"arrowright",0,823,673,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Vertical-Horizontal",1,7,16,"VerticalHorizontal_str-90.0_diff-0.3",-90,"-1",0.3,"arrowright",0,448,542,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Vertical-Horizontal",1,7,17,"VerticalHorizontal_str-60.0_diff0.03",-60,"1",0.03,"arrowleft",0,987,484,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Vertical-Horizontal",1,7,18,"VerticalHorizontal_str60.0_diff-0.03",60,"-1",0.03,"arrowleft",1,274,863,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Vertical-Horizontal",1,7,19,"VerticalHorizontal_str60.0_diff-0.12",60,"-1",0.12,"arrowleft",1,319,819,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Vertical-Horizontal",1,7,20,"VerticalHorizontal_str-30.0_diff0.21",-30,"1",0.21,"arrowleft",0,530,455,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Vertical-Horizontal",1,7,21,"VerticalHorizontal_str30.0_diff0.3",30,"1",0.3,"arrowleft",0,859,754,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Vertical-Horizontal",1,7,22,"VerticalHorizontal_str-30.0_diff-0.03",-30,"-1",0.03,"arrowright",0,852,794,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Vertical-Horizontal",1,7,23,"VerticalHorizontal_str60.0_diff0.21",60,"1",0.21,"arrowleft",0,273,735,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Vertical-Horizontal",1,7,24,"VerticalHorizontal_str90.0_diff-0.12",90,"-1",0.12,"arrowleft",1,820,725,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Vertical-Horizontal",1,7,25,"VerticalHorizontal_str-30.0_diff-0.12",-30,"-1",0.12,"arrowright",0,717,573,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Vertical-Horizontal",1,7,26,"VerticalHorizontal_str-60.0_diff0.12",-60,"1",0.12,"arrowleft",0,286,749,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Vertical-Horizontal",1,7,27,"VerticalHorizontal_str-90.0_diff0.3",-90,"1",0.3,"arrowleft",0,323,600,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Vertical-Horizontal",1,7,28,"VerticalHorizontal_str0.0_diff0.3",0,"1",0.3,"arrowleft",0,663,475,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Vertical-Horizontal",1,7,29,"VerticalHorizontal_str30.0_diff-0.03",30,"-1",0.03,"arrowleft",1,305,667,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Vertical-Horizontal",1,7,30,"VerticalHorizontal_str60.0_diff0.12",60,"1",0.12,"arrowright",1,450,584,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Vertical-Horizontal",1,7,31,"VerticalHorizontal_str-60.0_diff0.21",-60,"1",0.21,"arrowleft",0,529,654,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Vertical-Horizontal",1,7,32,"VerticalHorizontal_str60.0_diff-0.21",60,"-1",0.21,"arrowright",0,799,1023,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Vertical-Horizontal",1,7,33,"VerticalHorizontal_str30.0_diff-0.21",30,"-1",0.21,"arrowright",0,756,791,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Vertical-Horizontal",1,7,34,"VerticalHorizontal_str-60.0_diff-0.03",-60,"-1",0.03,"arrowright",0,955,966,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Vertical-Horizontal",1,7,35,"VerticalHorizontal_str0.0_diff0.21",0,"1",0.21,"arrowleft",0,447,487,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Vertical-Horizontal",1,7,36,"VerticalHorizontal_str-30.0_diff0.3",-30,"1",0.3,"arrowleft",0,934,454,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Vertical-Horizontal",1,7,37,"VerticalHorizontal_str-30.0_diff0.12",-30,"1",0.12,"arrowleft",0,335,616,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Vertical-Horizontal",1,7,38,"VerticalHorizontal_str-90.0_diff-0.03",-90,"-1",0.03,"arrowright",0,605,568,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Vertical-Horizontal",1,7,39,"VerticalHorizontal_str30.0_diff-0.3",30,"-1",0.3,"arrowright",0,464,603,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Vertical-Horizontal",1,7,40,"VerticalHorizontal_str30.0_diff0.21",30,"1",0.21,"arrowleft",0,619,1183,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Vertical-Horizontal",1,7,41,"VerticalHorizontal_str-60.0_diff-0.3",-60,"-1",0.3,"arrowright",0,532,523,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Vertical-Horizontal",1,7,42,"VerticalHorizontal_str0.0_diff-0.3",0,"-1",0.3,"arrowright",0,613,470,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Vertical-Horizontal",1,7,43,"VerticalHorizontal_str-60.0_diff0.3",-60,"1",0.3,"arrowleft",0,356,568,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Vertical-Horizontal",1,7,44,"VerticalHorizontal_str-30.0_diff0.03",-30,"1",0.03,"arrowleft",0,835,472,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Vertical-Horizontal",1,7,45,"VerticalHorizontal_str90.0_diff0.03",90,"1",0.03,"arrowright",1,366,559,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Vertical-Horizontal",1,7,46,"VerticalHorizontal_str0.0_diff-0.03",0,"-1",0.03,"arrowright",0,947,505,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Vertical-Horizontal",1,7,47,"VerticalHorizontal_str90.0_diff0.3",90,"1",0.3,"arrowleft",0,544,834,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Vertical-Horizontal",1,7,48,"VerticalHorizontal_str-60.0_diff-0.21",-60,"-1",0.21,"arrowright",0,774,443,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Vertical-Horizontal",1,7,49,"VerticalHorizontal_str-90.0_diff-0.12",-90,"-1",0.12,"arrowright",0,869,523,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Vertical-Horizontal",1,7,50,"VerticalHorizontal_str90.0_diff-0.21",90,"-1",0.21,"arrowleft",1,954,680,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Vertical-Horizontal",1,7,51,"VerticalHorizontal_str-90.0_diff0.12",-90,"1",0.12,"arrowleft",0,349,502,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Vertical-Horizontal",1,7,52,"VerticalHorizontal_str0.0_diff0.12",0,"1",0.12,"arrowleft",0,470,516,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Vertical-Horizontal",1,7,53,"VerticalHorizontal_str-30.0_diff-0.21",-30,"-1",0.21,"arrowright",0,809,470,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Vertical-Horizontal",1,7,54,"VerticalHorizontal_str0.0_diff0.03",0,"1",0.03,"arrowleft",0,903,640,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Vertical-Horizontal",1,7,55,"VerticalHorizontal_str60.0_diff0.3",60,"1",0.3,"arrowleft",0,482,666,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Vertical-Horizontal",1,7,56,"VerticalHorizontal_str-90.0_diff0.03",-90,"1",0.03,"arrowleft",0,290,627,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Müller-Lyer",1,8,1,"MullerLyer_str-50.0_diff-0.35",-50,"-1",0.35,"arrowdown",0,302,751,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Müller-Lyer",1,8,2,"MullerLyer_str-16.67_diff0.05",-16.6666666666667,"1",0.05,"arrowup",0,812,698,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Müller-Lyer",1,8,3,"MullerLyer_str33.33_diff0.05",33.3333333333333,"1",0.05,"arrowdown",1,673,940,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Müller-Lyer",1,8,4,"MullerLyer_str0.0_diff-0.5",0,"-1",0.5,"arrowdown",0,438,606,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Müller-Lyer",1,8,5,"MullerLyer_str50.0_diff-0.35",50,"-1",0.35,"arrowdown",0,576,1804,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Müller-Lyer",1,8,6,"MullerLyer_str-50.0_diff0.5",-50,"1",0.5,"arrowup",0,918,591,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Müller-Lyer",1,8,7,"MullerLyer_str0.0_diff0.35",0,"1",0.35,"arrowup",0,695,1143,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Müller-Lyer",1,8,8,"MullerLyer_str33.33_diff-0.35",33.3333333333333,"-1",0.35,"arrowdown",0,801,1069,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Müller-Lyer",1,8,9,"MullerLyer_str0.0_diff0.2",0,"1",0.2,"arrowup",0,327,892,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Müller-Lyer",1,8,10,"MullerLyer_str16.67_diff-0.35",16.6666666666667,"-1",0.35,"arrowdown",0,598,1146,1
"605b60879326739b05897042_bpsyp",20,"Male","High School","Chile","Latino",NA,NA,33.4653833333333,2.10526666666667,"1399x900",60.2,"opera","89.0.4447","Desktop","Mac OS","Müller-Lyer",1,8,11,"MullerLyer_str-16.67_diff0.5",-16.6666666666667,"1",0.5,"arrowup",0,952,536,1
